N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	X1	X2	Class
79.64760927815334	-8.026996398712512	29.858479302484938	42.90442753592973	-7.938556562062288	-43.924310676336844	-84.30563499811652	58.30208361085246	34.99660047713306	-75.16194806708336	-82.27584495232625	93.1242385429183	67.74626193268176	-36.10737412022904	-35.83425367078128	56.90063221408542	35.963308491733926	-95.59935869459844	-75.17259404704193	-46.247802488228594	-358.44703607246674
-27.21297118030786	-27.343281310878865	95.19902712145273	73.86455175765278	78.65182793946079	22.857702698253178	15.951464866414582	-92.95024987515606	-25.166996558704994	87.90994605078609	65.5768034045876	65.84404713993843	28.61600339735645	-88.49967721155056	-71.72166183597295	-79.74333847286931	-51.26139389768512	-42.46472217112611	39.21344907694558	90.83767608672736	167.78802002248545
85.64402820096277	63.66683163514793	6.915201485347637	34.87636066107649	97.60754055108293	16.4739040130996	77.85318174271211	-22.643857945214037	32.21015496688295	26.460721743073705	-4.538499704571336	47.79724116210022	-3.078389993019414	-88.99800460697189	7.366198213048719	-4.593544388112917	62.486266874538444	52.76129457901283	40.49204831567667	-52.04411899305994	221.80828124273665
78.91209747603375	52.321220261178496	-94.42435874460908	-77.38301982863791	-94.34563883148115	24.82621336330301	56.27528233524794	-31.700840557792986	11.584783205950686	57.084540488730966	-32.909382418976946	51.17859835232633	-73.01690305322046	-0.7919398734668022	-69.84873662676648	-94.79360852396697	6.175806576611208	91.41994813381757	-73.20057113504785	-90.02413551722684	-333.9948105028303
-32.172341843676904	60.78971824950398	27.10108830403466	-2.2863289487540612	58.83147127188255	-6.55455612477094	63.76903725279578	-57.6215511075034	-28.464289200353306	26.878902479341463	96.21362856271156	43.87725892048181	70.55119295101409	-27.246986001698545	-92.55590067539342	-35.035257533719815	-66.95754945283139	-89.0435472427808	18.913615518954813	25.832951745101667	87.95709367974018
-16.743859366249467	69.85461764163529	73.77937040077708	49.325809219461945	-78.53498590172336	63.08742993927879	77.55331623074596	-33.616975154370564	-95.43007596229003	-98.3858745779077	77.80205335880251	-18.714652695737	61.08657442612554	-3.1694902831700347	-56.87408649618839	-23.117783192526332	-62.352229328390216	-44.81410092069717	46.274946090290825	93.42770191082758	202.23216314784494
4.234379921991831	43.43023239984015	-50.23286374845568	14.73535911512765	-35.54239191800477	-38.77268820607227	0.6657628615561748	19.728543184835587	73.7239029278658	66.32064381683406	96.55749853228119	-79.49942266478038	-46.33849482177364	-40.770235837211	-79.53276479690837	44.95403598347738	1.4061265395212388	59.73706855407005	-87.38070723967432	25.576433743067042	-443.4290141127273
23.702464278690428	91.5580320168485	35.500451663701426	63.009832937636986	-76.94313989440312	-29.623484613101198	-55.43820055188577	-81.3746537648913	87.86482314046216	-22.688478656185524	-37.38661725149288	-65.15846163974649	-67.70281842010061	31.249168018878635	15.459154873233572	14.460831412248893	-53.62848441263894	-24.082830934238203	-5.157573473468972	-90.21931175707736	6.285236551680924
-89.20348200056819	-47.69180376969595	-27.854672674353537	85.21960853799138	55.64789197428951	-59.25684337680131	22.388258884869416	-36.74430968945286	-84.80647168943692	51.76397355640603	45.64975972393637	5.686969063955388	31.001986176245197	5.406655406476631	16.318627027786476	-46.0263507668939	-4.200434931553687	-89.11672852521298	99.601235889859	58.872556211471164	480.3819940454713
-20.90609364452034	54.221042532178245	-87.89036128771927	-33.19345797767828	-13.010933825788868	-3.2426996012735287	97.58231456242294	82.47402948679868	69.85698305019113	-35.40885499613755	-24.0205982408295	-53.890638824887446	-14.810239125693414	40.07561061243413	1.517315168961602	-28.520204043262794	12.47513299038377	74.65586573433688	99.92175326597058	-44.449203349283614	516.4251674462807
-52.66176175342046	42.32096830287344	59.73364246958553	15.479480373214798	29.0087447334964	-94.63866511451225	-18.146844617652746	76.44415488282573	-54.97485786268514	97.18337086912476	30.53073388889098	15.598919980382249	92.33441873925153	13.230315784662892	32.481405282841706	85.36616377054486	97.61455750389786	39.59459595687096	-61.95798833876125	-51.81718177939374	-290.5175477673416
42.67997013732813	-4.921506894608015	16.956274948819413	54.03595899443883	98.05446816554505	-79.51952469381278	83.65224613474223	7.011078296611544	69.58683434283486	46.499138924710394	54.83426042092373	-44.17170342894163	66.37406204334835	78.94830166566604	-90.79523106023495	-58.995654548736965	51.10518629458386	-78.68467688231667	99.18461733373192	-74.97674529839271	522.9153351014572
-52.58454532315986	-79.09115866900066	-74.56161337529174	4.95492610033628	-74.72730879880685	77.20890251791664	-30.795588049083293	-20.19131797323699	42.218752030621545	19.003911042285978	0.5974237815622416	49.727793734395874	26.171338451420326	94.90259997477972	52.665553086846074	-95.38146153578218	58.100634942234194	-37.36497912872589	18.994556784899387	73.21466304115742	72.56789624411113
-70.75394943736933	61.33022193729482	14.039257153957124	-7.666033692919271	-21.819372112772854	-10.76105623472668	-41.6887839021592	58.21007043378151	-7.532163901064592	31.397376521688045	12.194437434439578	0.8423285621514225	44.16946985301692	66.97765580521266	-35.23861193705085	-44.34523055358379	91.39638262439303	79.35074131381603	-52.2104708839263	24.098042418470826	-267.08503522578843
-47.75317954548128	88.80808979202413	-12.136632996608625	-13.263703798209178	61.296991833765986	-47.322623001943384	44.34989713540102	-63.597576795473046	-8.127322597361172	-65.96716133639472	-92.10113728317573	-89.38965110616526	-16.94992892192289	54.426427992846925	-72.4728796727454	76.26547914900857	74.58136299214809	-7.800123279603753	53.18610447644849	44.122172545836634	253.2231315336302
-6.395377141481774	6.649639414460992	-14.148105535380353	-15.715193687820019	20.10450230470444	75.79603690233469	-6.710320487260944	-92.4483936068769	-2.843037410325877	28.97406170018172	-9.762848705116596	-86.47042521413226	-85.10560400262872	99.47313125853023	-49.97732143679041	-64.34327095868801	-60.60239338826645	-24.43542260598393	-24.737165028582496	-52.24672165487198	-104.27025125795515
0.06299151570645733	-60.357290746700045	80.92188602915473	-1.157457445174387	21.548542572073572	-23.36241129586982	4.75701763751934	40.26758547238626	-35.34879110744433	-53.30563359435847	57.28926650125186	92.8695413773707	72.13419724160502	51.505387992105454	33.97426339800646	-75.12863151374003	26.181829362173943	-79.75731729894584	-46.50425327623942	-59.408688901941176	-210.71837008055002
0.6996047525597504	35.81317198183473	-95.8474346066857	10.927259285267723	-47.944060744834616	9.300585597338767	4.959450956038182	-17.03365025800214	-79.78726406536117	71.55966980545429	-23.330848974035277	78.14623391497477	67.57481220531702	-22.546343525048982	70.88973912253681	-57.896095412044744	-80.24881060932596	80.57966694381213	83.90351400286724	-53.74589402760741	439.4328680235387
11.834307714051633	6.495247542611324	-24.69099617276673	55.13372026489995	45.96778304026475	-10.296954258192386	-29.497582977863217	91.69088532286133	59.647629448117954	-33.058538952161484	-5.486263846819227	4.364237798881561	-51.91234862243708	66.45159767030401	-49.10232009769591	-63.25697872850342	-72.33884726290383	-70.88112042864516	-8.368967939644548	-64.32796910930279	-18.40218332845515
-29.329905889316706	88.46854959783505	-67.0658483637211	6.399373143640318	-96.91503059253388	98.04003368845497	-22.037261716099323	63.02447461515416	-80.11974115456385	87.14914530113128	-74.81857435068065	-76.05422030745805	26.280637002669337	23.035972747478084	32.9036141526401	-52.9945290832504	-64.17465512880618	88.36299345284962	73.15708311989334	66.534860465116	345.6071287777614
62.92761754188416	70.69081619681151	-77.76756522437918	-84.3463270561891	-56.34525519761071	15.451154807505986	-51.559824519740616	94.08520551798895	12.146603029113152	-49.41893843671541	-1.1049101748780004	3.9047858658921086	-90.59535496559764	62.90848035685215	-38.65984395011033	-18.487363620635392	61.76092332628008	68.18835386988567	89.99851499983674	-29.417424353627837	461.79838311705964
-69.62245539246526	70.8916156679415	-45.974388634207486	59.63350834336555	-26.252574082288604	63.811785856851145	98.77755790583112	5.986637974237354	-58.653647559012725	11.657036819974124	-83.92939365718547	-48.913054651332935	42.13443064279133	-91.34121819250483	52.42559954610442	62.97533388886393	84.95985663504914	52.296548545978055	-33.71705082345645	-45.728402971370066	-151.34245312682555
-76.25385739053033	30.229125330105433	86.3119497783002	54.933466305413305	23.141329637179055	53.18186314365681	-3.3980318023224356	-99.2573781658207	-37.32738886256928	-35.08563511723095	48.98480404126818	5.591440604124358	-73.44701689029216	7.23908574108458	-63.309100816203554	12.825495592772526	28.503869322959844	36.54485999369612	-60.292091942839996	4.847826961830776	-301.07640203481026
-13.480015136000503	-35.17545736807841	91.50858632160208	44.892803417374125	12.607081020811606	40.48616668922614	98.19168450024665	9.360452480924451	-78.45481379913706	-66.77524341187552	56.081857965090705	-60.69864075725451	65.09258549358182	16.10173475021881	0.5676767757503995	51.01955795312185	44.63978084556919	77.22022763826863	-6.367120973636247	-33.06887014476452	-18.81264815325973
-9.916996002345613	57.79022899350471	-50.60295971768105	-4.164440408389012	48.27826560232154	62.52707827429711	-3.195161071320868	5.19724563831349	-34.16798092447719	40.119819022165416	65.81745036943278	83.16333369075838	-18.652618071620836	-63.88023788721095	-6.225711652310977	87.78656747982865	-19.397107130273156	-39.47800443025413	-11.615816241669677	-68.19872444070293	-33.3461730614474
20.310220366034343	1.9324411318808217	49.774309627865875	21.94741308624893	21.63412055278664	51.27894174886478	48.5349268638343	-27.489210453079153	40.32387230039606	-90.15841417384789	81.92488841861385	-22.337305549505302	73.45506534405982	-1.453406619084305	-26.254496315041152	-62.27577720541242	-46.88358838615745	-39.91641657959295	82.47962310249025	-5.980428187215736	416.3915915748565
-50.46021862051402	-63.62083226609671	-62.33296996211901	61.114329094288905	50.88974326470111	-56.93564492153207	14.674019794964096	5.123806602311973	-38.896537179423476	-62.28511315729259	11.876844063396504	49.47790471309219	14.890854078918608	-25.820634144602366	40.61188489753141	-2.6932017173847242	78.77372159101682	25.386240064551785	-76.72092871575916	57.879025377934454	-400.89765203810725
-43.491748703553256	75.87799348063604	3.7885123156948737	48.47583724713559	48.97873702811668	-62.44822825490475	-46.23436905933247	45.90761762897341	95.9035104831915	-27.678550430562424	85.995474551446	-57.693181956103686	48.153416772364835	16.258640245156258	-67.33175402761952	-13.954376056304383	60.43143350906911	54.59671584654268	89.45084031807704	-75.20621370489198	474.32293949201585
47.70325572006661	29.445985435212066	-34.412362182164486	-64.9932745736929	-72.74531748224737	62.75638309194278	81.88197478888378	13.815431134771046	-8.945489329344895	-17.390165331765914	-38.49004964387901	99.37489512541816	29.72815511376504	-25.005160804481392	25.522256597248713	80.21844671121798	65.12532464263995	-48.76600793274477	42.948148149575474	51.04580916613213	199.72547102583331
-53.390157958026286	-77.16535917982918	51.63384707184292	-81.48541899130323	-44.779333560714704	61.420444903099536	-0.001931578621963581	-50.3419444341433	14.088405228099262	49.901031527299295	-48.34886594767236	-13.48599028130748	-57.732879543007655	93.40831746135052	-4.790412289385884	84.32551825300109	33.97087794904189	-4.986537208802261	3.30330097929064	52.38303487281408	1.0554932721818382
-69.4572717751137	-6.695825423454167	-27.166418454340956	12.367230654437478	-1.7420863082354003	-85.14917777442574	87.67346225070781	98.74812585975675	34.00083155108794	-57.11270160157256	9.93160831924446	40.722373464831065	82.87580539799342	27.727370821418134	41.61413199122907	-13.150321584163564	78.06041623806794	-84.10685808247868	98.25313188187837	74.03893754806225	468.5860135600378
64.44222634418131	-66.41726102041304	21.78540137056359	-80.14545907942676	-24.41231267502708	18.25269818059671	23.223204218411	57.855585831337976	47.719606663025246	89.01760920450693	24.031536030365075	83.151672937461	-3.5608200767043456	-87.18159577311988	68.47410975622822	-80.78777790098772	64.61873329378429	-20.491847685632706	-83.37171321687919	-93.17007055277875	-383.80187590013634
64.99937762953337	-6.4653764330905545	79.09870797494258	24.249686615659627	-77.83136200244675	-30.307823147152902	-13.029760217111885	-83.18322559976492	28.86233700996121	78.40167221359798	69.83485756159845	-56.69864838744705	66.05245814407047	-29.74089036952185	31.248515862064636	-56.658350521965374	26.766300412838007	-78.47666185826472	-20.381499814335598	21.705863323937365	-107.14278684632377
87.52871986394055	27.704374615844046	-29.033164139759933	42.40716671481988	-21.978170338755405	-51.87242903199887	80.36055518977659	-69.50280521376084	5.250790220993551	60.63566015153444	36.8757678699304	-77.08803100675269	-87.35750653875316	-6.293786051969022	19.499632914806583	4.51547286402338	76.25957643571513	-20.330852148168233	10.386531553685913	90.48935295259008	23.769540117566205
24.734848859791	45.555212818195	4.480499071545552	-18.950847517090523	-10.815707680817738	46.47118586578483	-29.006713553927938	-91.06732885861186	-74.9070744322339	91.45321502973732	-14.159019850800476	35.70093467176167	-36.71429770521988	21.33384506221671	-84.24931495966537	84.87524841467842	56.88718964626497	-69.89430817289937	-85.49810139074523	6.808064996051996	-427.7598619524101
-8.2788711813389	82.67642165221127	60.5369570104759	46.26903924664916	-46.303196807271576	60.774825563435684	-41.51544109477003	69.30841514494682	-65.65710080760998	67.78147580114734	-40.35168860211085	-7.731915252817359	-66.00034376985792	85.50122503195047	-32.87799222592906	-19.903628398479412	15.483987859053954	-48.234597932093884	-90.51429986433617	23.29166365510791	-458.3353872067168
56.686027824796554	78.08246168849317	60.3429530439395	28.538217194848755	3.9946969664886183	68.57628811603348	-43.72535917148108	-9.126731782605418	-55.88258734864087	-7.748708461634919	-53.60333925663745	7.041290737416432	42.6692310548149	98.66109677197159	19.29953900292047	31.13260705052477	-27.25090945318651	-86.14610950784984	-65.16266236638621	2.1641455026723833	-324.5346936661552
76.18630342870347	49.642555924321016	-83.63449334622912	32.21451694679186	-25.251590337946325	66.76986330929711	-55.8385195331258	-66.62744130476754	0.8674560566289244	-28.571531477853895	93.84519437595208	-13.565638120757214	89.25657285094519	-89.98189611427225	54.25675097146586	-11.000579222239423	97.1578664573812	78.5920581761952	-44.87951387682016	82.2470353545068	-249.81324783560308
74.0612857029436	11.000506491131375	-57.78926465662288	-19.223201293125584	-26.534958205594904	64.10773972472592	-93.70477115016871	-25.376966378868616	-12.16026321358423	10.31050677993295	62.98182240551225	-52.12708406484205	-32.710178143974744	-84.48910395190681	33.58398634651718	34.23430469165399	88.17916915254534	-64.09274168167568	88.63491454875177	87.90361235072751	415.8733686268497
-65.04007741323632	47.13575260627508	-38.84038443873625	8.071140393625427	-57.56499008470721	98.77214561257344	95.25491153494187	39.74052212974911	72.7936385547494	-44.124659553986014	-19.308324867461195	84.77946714854062	-46.8693758732871	8.66615601498981	-49.221956029966684	-49.621781656101625	-72.38929006917682	56.4452427326635	65.6295292543079	15.460800353091031	324.9940461538425
91.5446861340985	90.40820623454579	0.2628251206613186	53.518031366860015	19.34484454265551	23.43650936718045	-53.56428733389276	-79.75966963848524	34.45451121328611	-30.90841850637831	42.307452087049114	-0.9245366783144533	42.583089737241124	16.304073017698897	-63.32574185794322	-95.19119624722292	-1.9758144727031635	85.44552756230439	-18.549189446620474	33.48413816511277	-101.90732662147329
83.43480384278979	63.12342679224355	-66.69646345692175	-33.74422583761039	23.032283080478578	-61.62250012891543	-39.33233793081592	56.228373960068154	77.43221247753746	-7.60211952813205	-91.64211294267774	-25.837481630477072	-71.60961394041405	-48.31644789097582	-48.52242610706039	-6.74060632833347	96.17944865713656	-40.60077489702485	76.4321929750509	-11.64301812990847	388.0419709185573
99.26570282671904	-15.175976288612205	-18.038116539020123	58.436921871625714	37.04102630847373	-86.87158906903834	-83.63978309297494	-13.586804408747511	-8.131061753214055	-34.039343902976626	-34.59481498725022	54.03794238654348	-21.356655766287517	-1.8955530514079157	64.44625222703164	-38.99557316657221	-53.813186292157766	39.27332502185041	6.058380469631189	-83.28028875032871	60.05199859826551
56.693290621677335	76.62597250627758	-61.58859473042182	-27.04906284229709	92.57550938570233	4.28478239665931	41.65647235167157	14.932183847191354	-47.55277424514945	-64.80929477421054	-88.56243922476006	-4.006226780993643	-82.3991623414867	-17.753957190126158	-12.85169715425603	-81.90247269136349	-20.751369685805926	-1.4776565368430568	-49.092566985309396	86.39087697605342	-272.2597939185648
57.488821230754155	22.64604463244264	-38.40582688552499	87.25571468889413	-4.7505292240806085	48.98965475810769	16.73555679834263	-71.79558919245154	-46.765100156782815	-15.797615071048796	99.78835527561392	81.93277617231976	-77.86311003886203	-98.42951085596081	-30.90358382624258	-1.4514831290975536	-11.642221918939157	62.61483127413416	59.56376187778571	-71.21602112299584	323.55748309659384
-81.74556548860028	75.10890407170001	-83.35372024021706	-6.612242369718587	95.90760247607255	-33.39097125690975	17.693386020675447	97.90187769439618	43.758209874415286	-42.845025337176956	-77.61323936404645	-43.456385189839544	-86.09080710954926	-64.19226777693135	19.011031824498616	3.550279499597181	-99.60631369211843	-54.85417968837949	-11.67580648924013	-13.716735276649516	-51.80678735398415
-53.73365302878439	39.85429410297294	-17.869829973448276	14.653801531833494	-14.566545141634464	89.52644271151397	-99.23639580028282	91.19126057619184	-5.901637601706923	-27.57384267711683	-29.85763965115011	-94.69482646769394	97.44722652096493	77.87174106871447	-99.86558578782115	42.103615449203886	22.062126042108687	11.787190845608947	-62.40269461011063	-10.593132769213014	-306.4824287941488
14.85940001390584	53.3468661193526	15.838389966341722	66.7161139412928	95.23504540167986	85.82587325762427	25.81074748366852	6.327174704030568	55.61812702384353	-31.907964363816575	-51.74322694466218	-18.700502951596803	29.3851238077672	27.30008464303819	19.065368812747437	-72.23383637642957	-1.3179948074150616	76.7969348301923	-63.587630121221686	44.585377546503736	-330.79994312160966
53.98027998992484	-13.841771436771609	-9.949155800782933	-18.858815609002647	36.88062762695856	63.30885624864629	-86.51061159592393	-29.380658910227424	60.78782321047166	0.7997928730602268	57.08801219782981	72.4956098014234	-63.78403651118274	38.204390545466794	52.78832725859132	-45.01776410417484	43.01834925749	-79.87024950809685	-55.618478968266416	-26.600324287882586	-267.22562007870454
85.05451630749025	50.92118432543779	34.866678115947934	81.82888633021753	-17.92132133866302	-86.99539871214506	-18.092431555980127	-21.570000154324447	58.52211332383129	-10.210192940952467	-81.59889062617445	2.9636960220154265	-25.121793384495533	93.44825821785508	10.609615427499406	-46.97803926514283	49.32932201919908	-70.6454314029223	-78.00318636723993	55.95702641360299	-406.66827397406735
-44.711224522020366	-28.67082554808391	88.83022670886828	20.779711636119117	37.332181102002664	-57.82059276449023	10.265877617455274	-1.6267138871905047	-18.109756522673464	12.185263195579552	40.876672683942274	-26.25060497898876	-81.49658022807952	41.395658624075566	-38.313966987251135	85.09463095099764	14.330474811108147	-65.78611308537363	74.60107357246432	57.980939762190445	355.67838794159144
50.81507262128963	-43.398472771890795	-91.20426604611802	10.079860245176178	-96.22790013981503	51.50123057133081	-87.16197797486387	-16.758965130375273	73.26203743390082	56.23475720924287	3.0083012509066123	72.97286623621738	4.679764690932757	-1.0461051122222784	8.252944140067186	52.77630735176771	74.90446668715092	27.66746765145089	-44.32238675105904	-62.981303437136724	-198.6181659429163
97.26323283303063	-23.375470086266475	14.952670706798756	-61.98510570550264	-56.69378938751861	74.7860875094913	-16.114256616163175	63.49031529509284	33.50054327595237	20.174492655247292	99.63658720300819	-69.46527908939055	-13.859632183796847	-85.20992933333144	37.54506554736753	-46.311790258596794	16.74271908386021	59.562477872589426	5.567458132051755	-24.312464296589866	37.94144542578873
-86.17548773984362	-67.81488239744996	32.90863645623051	-11.810200458093249	35.95998228823271	-89.5246075156276	90.68204409207414	35.31450318050406	86.4815626271951	-34.77189558730788	-24.347845484283482	-4.820845431914407	-34.58630832267208	-72.63264355004819	-94.20368438454476	92.13683608738245	41.932880914072996	-94.4200840999174	-79.24058348997976	75.86862737362691	-419.49245990777445
-27.95019299597938	10.54727301960581	40.34067141938712	-95.58529334040058	67.35643945982923	-35.12514930402426	-66.57531919989745	7.8097177839026415	19.99084258354604	-81.51366603285362	-45.46348426927167	-15.889865249207872	36.51065728082693	-48.98342417997497	65.64092469205355	79.04883142373214	-4.596353686825822	36.57737256548387	6.837872499792681	-43.423649863949954	50.66391245361339
-24.177766416384856	-79.89986768664122	30.705737686773006	-80.92818199465339	-82.01965944153422	-14.3902124582727	67.41399476045038	-81.92812361209793	34.03903778429097	58.641621226952	-98.70318241304881	-71.4787091295154	-27.159275324185984	-21.299706052758083	-46.04785126715451	63.40056325571095	37.30718268693391	-42.206981449041535	-71.93862956433952	-59.478278761906545	-337.8670549010621
69.37800080905441	70.43826137854387	-30.824320582655076	-0.7335620831893124	-86.26248019269154	-28.63364548450579	75.13115242788174	-26.129240626940103	-83.10379255671532	52.30565464699444	23.44460658450562	-97.01017556179524	2.0313835837769716	12.609863745392431	-21.206172396254303	31.186481690073748	-71.71208561345901	91.16728934345201	3.165624938664152	-36.78712177448025	30.090498618147507
61.27175437410526	-76.86385790088667	-27.32420470319279	21.117674791085378	0.7057195085841528	95.79269143240109	-63.646069948991425	-37.057072223728206	-80.19177682179321	-34.42607567297034	-81.17106628359012	-44.00739100048847	-25.160148768808853	-94.4401417882073	50.639415124860335	-77.78576625379722	-14.585373843201694	-22.41743827096508	-9.193399037688394	0.18114426314713228	-44.027376609491014
-16.290714788617365	-89.84300830723701	97.17109719548853	43.7444700354813	-87.34360849432528	32.802482852588895	41.407154673634494	64.57092978707888	41.27630704568759	-42.14270741908881	-63.02314104176392	86.77461110051331	-18.92175370090989	-70.65467527735066	-43.54793244011213	13.568132573850917	4.813489926227874	5.359669100053722	-89.50769237879504	-29.03153562217409	-435.8612833532505
37.8724822181905	10.257517364969715	-48.75562322917353	49.92997767304075	-54.15753877284428	67.257969807416	-50.540081057531935	44.28090300395445	-51.04515244331438	72.57957919265692	58.833197431832986	57.938227209496034	-51.077200367901796	-5.9882182875278716	-66.01367450754725	65.03372046959254	-64.52708027033904	-48.217084081563776	45.702786799296604	-34.92335556018227	242.15505251654378
-89.93356312775818	7.124750824547505	90.02921524973021	-65.2403627561222	44.59414151990006	13.542090587643017	-25.517632033257968	-57.04059204515599	-33.84781266071495	-64.08284350130356	-32.115071045775494	18.477235572674445	-33.29117688376361	59.2037885564194	-8.896640153156127	-20.113495774570083	-6.039998106406543	19.789392261148507	-54.53946134756935	-93.51976570233384	-239.52405150373548
43.95699705143596	-15.101119001212979	71.77344754066334	-32.82961006084339	-24.17498636875166	-33.60184168491192	3.1519467271622545	5.293304680963303	-33.84499778364484	-9.46101743307733	95.96229928332406	82.0361350718978	99.94028837848771	92.63142054694092	-8.2977947923399	-49.9168270802705	-28.882258086448047	-21.313387043940608	86.99112512465007	47.58891942220137	421.09265248251654
-22.690489850401562	99.52910292718519	62.538933175092524	67.67335168449031	-29.809859852377315	51.18822868104286	2.0808566689598678	5.222046055450335	-57.466455363755344	16.068413972867333	28.378758117288186	83.04633358280122	82.27362362108138	41.31183161188983	-90.85221346546955	-70.2941668465177	15.940394375705466	-14.967286340306288	-63.76449695325428	48.590534093650206	-333.0193294641548
41.175183010092894	18.707511898433467	-39.18412158232456	-53.640180337573405	-44.96525981622037	-53.32321732857217	93.57417676728716	-41.19382938580105	-4.241766043710541	-99.1577528633978	94.20739433418899	92.88485952463236	-26.054379248093994	-28.970781484126377	-60.19295058320626	49.36749248733338	9.295361427859717	-58.47036830710051	-10.86331741153657	25.394930796653156	-60.78156398990057
-80.37588690104356	-60.99018597042014	-69.14673934730087	18.853203718711057	-53.602092075178696	41.779724712201926	-53.84530692935081	-76.58025267354734	3.5972367208635347	-53.72459754387005	24.10126854682575	80.90496550473497	-80.57267008925737	60.99649794735964	-35.364356810732176	-71.04398300032805	-68.27125364854444	-5.53257369972286	80.39679925761999	-47.29166084383056	419.74788323604344
34.14459316023027	-14.592590738390115	-93.5707998170284	-50.3554153356278	-78.06235719086088	45.51872825288402	43.115599732594575	-35.578231916138535	73.81083656461831	93.85535275908387	-50.35751570405087	87.9448312108004	70.89560784050417	40.304410557556366	85.92469043336132	24.497990039978347	44.769371284760126	94.7841056934987	-22.471873623960036	44.76102916266356	-125.27971117402137
1.3094742164625188	-15.730912928706815	-28.01929899329221	-27.929227004787037	-33.27968750905485	-26.275403466554238	-91.51538517302178	19.31901716189455	1.6357558079953947	-37.67991085865874	-4.213344698617007	11.760615030640494	32.36729645588511	-16.980005195158455	17.691010155172762	-66.76913037923859	-82.13511264474175	-18.752281405194452	-45.64580962735745	10.684673705472434	-229.79060603861137
